일시,평균기온(℃),최고기온(℃),최저기온(℃),평균습도(%rh),최저습도(%rh),강수량(mm),평균풍속(m/s),최대풍속(m/s),최대풍속풍향(deg),실효습도(%),월,산불발생여부,산불발생건수,피해면적(ha)
2002-07-13,25.9,29.1,22.0,70.5,44.0,5.0,2.1,6.8,230.0,66.197,7,0,0,0.0
2002-07-14,24.1,27.6,21.2,83.8,63.0,4.0,1.5,3.8,20.0,78.18499999999999,7,0,0,0.0
2002-07-15,28.5,34.0,25.4,59.9,37.0,0.5,3.0,5.5,20.0,65.005,7,0,0,0.0
2002-07-16,24.5,29.4,21.7,73.8,46.0,3.0,1.9,4.6,200.0,71.621,7,0,0,0.0
2002-07-17,20.4,21.8,19.0,86.6,79.0,7.5,1.5,2.9,360.0,82.08699999999999,7,0,0,0.0
2002-07-18,20.2,21.8,18.9,83.9,75.0,3.5,1.1,2.8,340.0,83.01299999999999,7,0,0,0.0
2002-07-19,19.9,20.7,19.3,88.6,84.0,47.0,1.9,4.4,320.0,87.07599999999998,7,0,0,0.0
2002-07-20,25.8,29.1,18.6,57.8,45.0,0.0,3.1,5.7,230.0,66.651,7,0,0,0.0
2002-07-21,27.3,31.6,23.5,63.6,43.0,0.0,1.9,6.1,200.0,64.79899999999999,7,0,0,0.0
2002-07-22,22.0,25.1,20.5,84.4,66.0,13.0,1.1,2.9,20.0,78.504,7,0,0,0.0
2002-07-23,21.0,21.8,20.2,90.5,86.0,5.5,0.7,1.9,340.0,86.41599999999998,7,0,0,0.0
2002-07-24,23.9,29.7,19.7,73.4,50.0,0.0,1.8,7.8,230.0,77.296,7,0,0,0.0
2002-07-25,21.8,23.9,19.3,84.6,72.0,0.1,1.2,2.7,340.0,82.76699999999998,7,0,0,0.0
2002-07-26,21.6,22.4,20.9,89.3,84.0,3.5,1.8,3.7,340.0,87.283,7,0,0,0.0
2002-07-27,20.9,21.9,20.3,89.3,84.0,1.5,1.7,3.5,340.0,88.49399999999999,7,0,0,0.0
2002-07-28,22.5,25.6,20.4,84.1,70.0,0.1,0.9,2.4,70.0,85.51899999999999,7,0,0,0.0
2002-07-29,27.6,32.9,20.7,72.4,49.0,0.0,1.3,4.0,180.0,76.43,7,0,0,0.0
2002-07-30,30.6,34.1,28.5,60.6,48.0,0.0,3.1,5.3,200.0,65.46600000000001,7,0,0,0.0
2002-07-31,31.7,35.5,27.9,53.1,43.0,0.0,3.9,7.0,200.0,56.881,7,0,0,0.0
2002-08-01,30.6,32.9,28.8,51.0,43.0,0.0,5.3,8.3,200.0,52.734,8,0,0,0.0
2002-08-02,31.1,34.2,28.8,49.5,40.0,0.0,4.5,7.2,230.0,50.385,8,0,0,0.0
2002-08-03,29.7,33.9,27.5,54.3,40.0,0.0,3.7,6.7,230.0,53.07299999999999,8,0,0,0.0
2002-08-04,27.8,31.9,26.0,62.6,43.0,0.5,2.9,6.4,200.0,59.675,8,0,0,0.0
2002-08-05,28.5,31.5,25.8,64.5,46.0,0.5,2.3,6.5,230.0,62.956,8,0,0,0.0
2002-08-06,21.8,26.2,20.4,89.4,78.0,57.5,1.9,5.1,230.0,81.49100000000001,8,0,0,0.0
2002-08-07,20.7,21.5,20.4,93.3,92.0,98.0,1.2,4.1,140.0,89.583,8,0,0,0.0
2002-08-08,21.0,22.5,20.2,91.8,83.0,20.5,0.8,2.2,360.0,91.113,8,0,0,0.0
2002-08-09,21.3,24.5,19.5,87.6,70.0,23.5,1.9,4.0,340.0,88.893,8,0,0,0.0
2002-08-10,20.4,22.2,19.4,91.3,84.0,19.5,2.3,4.6,340.0,90.655,8,0,0,0.0
2002-08-11,19.2,21.2,17.9,83.8,69.0,10.5,2.7,4.7,320.0,85.80600000000001,8,0,0,0.0
2002-08-12,19.6,23.4,16.7,76.4,53.0,5.5,1.8,3.5,340.0,79.25900000000001,8,0,0,0.0
2002-08-13,20.1,23.3,16.7,84.1,64.0,1.0,0.7,2.2,50.0,82.755,8,0,0,0.0
2002-08-14,21.9,24.2,20.4,83.6,74.0,2.5,1.1,4.0,230.0,83.20199999999998,8,0,0,0.0
2002-08-15,21.8,24.9,19.1,80.3,64.0,0.5,1.2,2.4,50.0,81.109,8,0,0,0.0
2002-08-16,20.4,21.7,19.0,90.1,85.0,6.0,1.1,3.0,200.0,87.505,8,0,0,0.0
2002-08-17,21.3,22.9,20.3,90.3,85.0,2.0,0.4,2.7,340.0,89.35899999999998,8,0,0,0.0
2002-08-18,22.8,26.5,20.0,80.9,61.0,0.0,1.3,3.5,20.0,83.406,8,0,0,0.0
2002-08-19,21.7,24.2,18.8,78.3,59.0,0.5,2.2,4.3,340.0,80.014,8,0,0,0.0
2002-08-20,20.8,24.8,17.7,68.1,42.0,0.0,2.4,4.1,230.0,71.702,8,0,0,0.0
2002-08-21,21.8,26.1,17.4,71.5,53.0,0.0,1.5,3.9,230.0,71.578,8,0,0,0.0
2002-08-22,23.0,26.8,20.0,77.6,62.0,0.0,1.2,3.1,230.0,75.73599999999999,8,0,0,0.0
2002-08-23,26.6,30.8,22.0,64.6,49.0,2.0,3.3,6.5,20.0,67.788,8,0,0,0.0
2002-08-24,24.6,27.7,22.6,73.4,57.0,0.0,2.1,4.2,20.0,71.877,8,0,0,0.0
2002-08-25,23.8,27.4,21.6,80.0,64.0,0.0,1.9,4.9,20.0,77.53000000000002,8,0,0,0.0
2002-08-26,24.5,28.4,22.1,77.6,61.0,0.0,1.6,4.1,20.0,77.396,8,0,0,0.0
2002-08-27,25.7,32.0,22.3,77.8,47.0,2.0,1.4,5.1,160.0,77.78199999999998,8,0,0,0.0
2002-08-28,26.0,29.2,22.6,72.8,55.0,0.0,1.8,3.6,200.0,74.352,8,0,0,0.0
2002-08-29,23.6,25.6,21.9,83.0,72.0,0.0,1.8,5.1,320.0,80.434,8,0,0,0.0
2002-08-30,22.0,22.6,21.5,91.1,87.0,14.0,1.2,3.0,320.0,87.8,8,0,0,0.0
2002-08-31,20.9,22.7,19.8,91.8,91.0,870.5,4.2,9.0,250.0,90.474,8,0,0,0.0
2002-09-01,22.9,24.9,21.2,80.6,63.0,13.5,1.8,5.9,90.0,83.64699999999999,9,0,0,0.0
2002-09-02,28.4,33.8,24.4,55.3,36.0,0.0,3.4,5.1,230.0,63.989,9,0,0,0.0
2002-09-03,23.6,26.1,19.6,69.3,53.0,0.0,3.4,6.1,230.0,67.96600000000001,9,0,0,0.0
2002-09-04,20.7,22.4,19.6,83.0,68.0,0.2,1.5,3.7,320.0,78.249,9,0,0,0.0
2002-09-05,19.9,24.8,16.7,85.1,69.0,5.5,2.4,5.3,290.0,82.67999999999999,9,0,0,0.0
2002-09-06,17.9,19.5,16.3,87.4,77.0,29.0,2.7,4.6,320.0,86.089,9,0,0,0.0
2002-09-07,18.2,22.4,14.8,77.9,58.0,0.0,1.9,4.1,230.0,80.457,9,0,0,0.0
2002-09-08,20.9,27.1,12.9,64.3,31.0,0.0,2.5,5.2,230.0,69.261,9,0,0,0.0
2002-09-09,21.7,25.1,17.4,66.4,47.0,0.0,2.8,4.8,340.0,67.415,9,0,0,0.0
2002-09-10,20.2,25.1,15.7,69.8,49.0,0.0,1.9,4.1,230.0,68.978,9,0,0,0.0
2002-09-11,21.9,28.4,15.9,63.3,27.0,0.0,1.7,2.7,230.0,64.847,9,0,0,0.0
2002-09-12,17.0,20.7,15.2,87.9,79.0,19.5,2.0,4.3,320.0,81.068,9,0,0,0.0
2002-09-13,16.8,19.0,15.4,86.4,72.0,5.5,1.2,2.8,320.0,84.585,9,0,0,0.0
2002-09-14,18.3,21.3,15.7,80.8,67.0,0.5,1.7,3.4,230.0,81.89200000000001,9,0,0,0.0
2002-09-15,17.8,20.6,15.8,79.5,58.0,0.0,1.2,3.0,200.0,80.495,9,0,0,0.0
2002-09-16,16.2,18.3,15.0,88.9,78.0,15.0,1.6,3.7,230.0,86.378,9,0,0,0.0
2002-09-17,18.2,22.6,14.5,71.8,38.0,0.0,2.0,4.4,230.0,76.029,9,0,0,0.0
2002-09-18,18.7,24.9,13.2,57.3,28.0,0.0,2.8,6.2,230.0,63.07799999999999,9,0,0,0.0
2002-09-19,20.1,25.4,13.7,60.8,36.0,0.0,2.3,4.7,230.0,61.713,9,0,0,0.0
2002-09-20,19.8,24.3,16.3,67.0,47.0,0.0,2.4,5.6,230.0,65.22500000000001,9,0,0,0.0
2002-09-21,17.7,21.9,15.3,77.1,59.0,18.5,1.9,4.7,230.0,73.34499999999998,9,0,0,0.0
2002-09-22,17.0,20.8,14.6,76.3,54.0,15.0,1.4,2.8,230.0,75.344,9,0,0,0.0
2002-09-23,18.7,23.9,14.3,53.6,27.0,0.0,2.6,4.5,230.0,60.18699999999999,9,0,0,0.0
2002-09-24,20.1,26.2,15.6,51.1,24.0,0.0,3.1,5.1,230.0,54.144,9,0,0,0.0
2002-09-25,19.2,23.5,15.4,70.1,55.0,0.0,2.6,5.1,230.0,65.33099999999999,9,0,0,0.0
2002-09-26,18.9,23.8,15.4,71.4,54.0,0.0,2.0,3.8,90.0,69.185,9,0,0,0.0
2002-09-27,17.9,21.6,13.6,70.0,48.0,0.0,2.4,4.6,230.0,69.72,9,0,0,0.0
2002-09-28,19.1,23.1,15.3,74.6,47.0,0.3,2.4,4.1,200.0,73.321,9,0,0,0.0
2002-09-29,18.2,21.5,15.7,82.3,61.0,6.0,1.5,3.4,230.0,79.57199999999999,9,0,0,0.0
2002-09-30,17.9,21.5,15.0,77.8,60.0,0.0,1.9,4.3,230.0,78.24199999999998,9,0,0,0.0
2002-10-01,18.4,23.6,15.1,71.8,50.0,0.5,2.5,5.8,230.0,73.81899999999999,10,0,0,0.0
2002-10-02,18.9,22.9,14.0,46.1,25.0,0.0,4.4,8.1,230.0,54.545,10,0,0,0.0
2002-10-03,18.7,25.4,12.2,47.0,23.0,0.5,3.8,8.2,20.0,49.48,10,0,0,0.0
2002-10-04,17.6,22.3,12.9,51.9,19.0,0.0,2.8,5.7,20.0,51.11099999999999,10,0,0,0.0
2002-10-05,18.3,23.3,13.4,57.0,33.0,13.5,2.5,5.0,20.0,54.953,10,0,0,0.0
2002-10-06,16.7,20.0,13.5,64.5,46.0,0.5,2.4,5.0,20.0,61.593,10,0,0,0.0
2002-10-07,15.8,19.6,12.5,45.6,27.0,0.0,3.4,9.0,250.0,50.367,10,0,0,0.0
2002-10-08,13.4,17.5,10.2,54.0,33.0,0.0,2.7,5.2,250.0,53.145,10,0,0,0.0
2002-10-09,13.6,18.5,9.5,62.4,37.0,0.0,3.4,6.1,250.0,59.607000000000006,10,0,0,0.0
2002-10-10,14.9,19.8,10.2,63.1,42.0,0.0,3.3,6.9,250.0,61.79800000000001,10,0,0,0.0
2002-10-11,18.6,23.4,12.1,50.8,29.0,0.0,2.2,4.3,250.0,54.16799999999999,10,0,0,0.0
2002-10-12,19.5,23.5,14.2,48.9,27.0,0.0,2.5,6.2,250.0,50.679,10,0,0,0.0
2002-10-13,19.7,25.5,14.1,61.8,34.0,0.0,2.1,6.9,230.0,58.489,10,0,0,0.0
2002-10-14,18.2,25.8,13.6,44.9,12.0,0.0,3.0,5.8,250.0,48.737,10,0,0,0.0
2002-10-15,15.3,19.5,11.6,57.3,36.0,0.0,3.4,8.7,250.0,54.88299999999999,10,0,0,0.0
2002-10-16,19.6,25.9,12.3,37.4,20.0,0.0,3.7,7.3,250.0,42.637,10,0,0,0.0
2002-10-17,17.9,21.5,14.4,63.5,40.0,0.0,2.2,5.5,250.0,57.288,10,0,0,0.0
2002-10-18,15.7,19.6,12.5,77.3,57.0,35.5,1.8,7.7,290.0,71.14699999999998,10,0,0,0.0
2002-10-19,13.3,15.0,12.0,86.8,73.0,43.0,3.4,5.7,340.0,81.78699999999999,10,0,0,0.0
2002-10-20,11.5,12.6,10.5,92.1,90.0,76.5,2.6,5.2,340.0,89.146,10,0,0,0.0
2002-10-21,11.7,14.7,8.5,71.4,43.0,3.5,1.6,5.8,200.0,76.795,10,0,0,0.0
2002-10-22,7.5,10.8,4.9,55.1,38.0,0.0,2.0,4.4,250.0,61.901,10,0,0,0.0
2002-10-23,6.5,11.0,3.9,49.1,23.0,0.0,2.8,5.4,250.0,53.151,10,0,0,0.0
2002-10-24,9.0,14.4,4.3,50.8,26.0,0.0,2.6,6.5,250.0,51.379,10,0,0,0.0
2002-10-25,13.1,17.1,7.8,54.0,26.0,0.0,2.2,6.1,250.0,53.04999999999999,10,0,0,0.0
2002-10-26,9.6,13.6,6.6,53.6,22.0,6.5,2.5,6.7,250.0,53.34899999999999,10,0,0,0.0
2002-10-27,6.0,9.7,2.9,29.5,14.0,0.0,5.3,9.2,250.0,36.674,10,0,0,0.0
2002-10-28,5.6,10.1,2.0,29.1,16.0,0.0,4.9,8.9,250.0,31.642000000000007,10,0,0,0.0
2002-10-29,5.8,10.7,1.8,46.5,25.0,0.0,1.9,4.9,250.0,42.04299999999999,10,0,0,0.0
2002-10-30,9.0,14.7,3.8,49.6,23.0,0.0,3.2,7.3,250.0,46.94199999999999,10,0,0,0.0
2002-10-31,14.2,20.7,5.4,38.8,16.0,0.0,2.5,6.9,250.0,41.208,10,0,0,0.0
2002-11-01,9.0,14.0,3.7,31.6,13.0,0.0,4.5,8.5,250.0,34.74700000000001,11,0,0,0.0
2002-11-02,5.9,11.5,1.5,34.8,12.0,0.0,3.1,6.2,250.0,34.88399999999999,11,0,0,0.0
2002-11-03,6.3,11.0,3.4,34.8,18.0,0.0,3.6,8.9,250.0,34.696,11,0,0,0.0
2002-11-04,3.8,8.4,0.9,29.5,14.0,0.0,4.7,9.7,250.0,30.994,11,0,0,0.0
2002-11-05,3.0,7.7,-0.3,40.0,14.0,0.0,1.3,5.4,250.0,37.38,11,0,0,0.0
2002-11-06,7.2,13.1,1.0,49.1,27.0,0.0,2.3,5.7,250.0,45.47899999999999,11,0,0,0.0
2002-11-07,13.0,19.2,5.3,57.1,35.0,0.4,2.1,8.9,250.0,53.475,11,0,0,0.0
2002-11-08,5.1,11.3,2.6,41.6,31.0,0.0,4.6,7.8,250.0,45.177,11,0,0,0.0
2002-11-09,4.5,8.9,0.3,30.8,14.0,0.0,5.3,9.8,250.0,35.35,11,0,0,0.0
2002-11-10,10.3,13.8,4.8,51.0,40.0,0.0,4.1,9.4,250.0,46.485,11,0,0,0.0
2002-11-11,17.0,21.1,10.5,39.4,28.0,0.0,5.8,18.0,250.0,41.184,11,0,0,0.0
2002-11-12,7.7,11.8,5.0,22.5,13.0,0.0,5.0,8.7,250.0,28.124,11,0,0,0.0
2002-11-13,3.8,6.8,1.1,19.4,14.0,0.0,4.1,9.3,250.0,22.368,11,0,0,0.0
2002-11-14,5.2,8.8,-1.2,40.4,27.0,0.0,3.0,8.2,200.0,34.917,11,0,0,0.0
2002-11-15,3.7,8.6,0.1,26.5,13.0,0.0,3.5,7.1,250.0,28.663,11,0,0,0.0
2002-11-16,3.2,8.3,0.0,33.5,14.0,0.0,2.2,5.2,230.0,32.16,11,0,0,0.0
2002-11-17,5.2,12.5,0.1,43.9,19.0,0.0,3.3,8.9,230.0,40.497,11,0,0,0.0
2002-11-18,2.2,6.6,-0.7,30.0,15.0,0.0,4.5,8.1,250.0,32.92,11,0,0,0.0
2002-11-19,4.7,10.6,-0.1,26.1,7.0,0.0,4.5,7.8,250.0,28.348,11,0,0,0.0
2002-11-20,7.0,9.6,4.3,53.1,41.0,0.0,3.5,7.3,250.0,45.807,11,0,0,0.0
2002-11-21,4.7,7.8,1.5,46.3,26.0,0.0,2.3,7.0,250.0,45.757,11,0,0,0.0
2002-11-22,5.7,11.1,0.4,61.3,43.0,0.0,1.7,5.3,200.0,56.67,11,0,0,0.0
2002-11-23,8.8,16.3,5.1,51.9,31.0,0.0,3.0,6.1,200.0,53.42399999999999,11,0,0,0.0
2002-11-24,8.4,11.6,6.0,54.1,43.0,0.0,2.3,6.1,200.0,53.93,11,0,0,0.0
2002-11-25,5.7,7.9,3.2,61.3,55.0,0.0,1.8,4.9,360.0,59.202,11,0,0,0.0
2002-11-26,4.0,9.1,1.5,44.1,22.0,0.0,3.6,8.3,250.0,48.474,11,0,0,0.0
2002-11-27,2.2,6.2,-1.7,27.0,14.0,0.0,4.5,8.7,250.0,33.63399999999999,11,0,0,0.0
2002-11-28,6.2,10.4,1.4,32.1,16.0,0.0,2.6,8.7,270.0,32.796,11,0,0,0.0
2002-11-29,10.1,13.1,7.8,71.4,44.0,0.0,3.0,10.2,270.0,59.61300000000001,11,0,0,0.0
2002-11-30,5.9,11.2,2.4,51.9,17.0,0.0,1.5,5.0,270.0,53.667,11,0,0,0.0
2002-12-01,6.2,12.2,2.7,37.6,17.0,0.0,2.6,7.1,270.0,42.66100000000001,12,0,0,0.0
2002-12-02,6.0,11.0,2.8,59.0,37.0,0.0,2.8,5.8,270.0,54.595000000000006,12,0,0,0.0
2002-12-03,8.2,13.9,1.5,49.4,26.0,0.0,0.9,5.8,270.0,50.569,12,0,0,0.0
2002-12-04,11.5,16.0,7.1,59.3,40.0,0.0,1.0,5.9,250.0,56.648,12,0,0,0.0
2002-12-05,7.4,13.1,3.9,79.6,51.0,17.5,1.3,7.3,270.0,72.80799999999998,12,0,0,0.0
2002-12-06,5.3,6.8,4.0,87.5,81.0,0.5,0.1,1.7,340.0,82.80299999999998,12,0,0,0.0
2002-12-07,4.2,5.9,2.4,82.6,72.0,28.0,2.0,4.8,360.0,82.67099999999999,12,0,0,0.0
2002-12-08,0.9,2.6,0.5,91.0,80.0,30.2,0.4,3.2,50.0,88.733,12,0,0,0.0
2002-12-09,-1.3,1.8,-5.6,64.9,39.0,10.9,2.5,5.9,320.0,72.03699999999999,12,0,0,0.0
2002-12-10,-5.4,-2.0,-7.8,36.1,26.0,0.0,4.3,8.4,270.0,47.098000000000006,12,0,0,0.0
2002-12-11,-3.2,0.1,-5.8,29.8,20.0,0.0,4.8,9.0,250.0,35.352999999999994,12,0,0,0.0
2002-12-12,-2.3,2.5,-4.5,39.8,24.0,0.0,3.2,9.9,270.0,38.294,12,0,0,0.0
2002-12-13,-2.8,3.0,-6.2,48.8,20.0,0.0,2.0,5.8,270.0,45.289,12,0,0,0.0
2002-12-14,4.4,10.4,-5.1,33.6,16.0,0.0,4.5,8.1,270.0,36.96,12,0,0,0.0
2002-12-15,5.6,9.3,3.9,52.5,31.0,0.0,1.8,5.4,290.0,48.08,12,0,0,0.0
2002-12-16,5.6,8.8,3.0,85.8,65.0,1.0,2.2,8.3,270.0,74.376,12,0,0,0.0
2002-12-17,4.5,8.8,2.3,73.4,40.0,1.0,1.1,3.6,110.0,73.223,12,0,0,0.0
2002-12-18,7.0,10.3,3.2,46.0,34.0,0.0,3.7,8.4,250.0,54.461,12,0,0,0.0
2002-12-19,3.7,7.8,1.0,63.4,22.0,0.0,1.5,5.8,360.0,61.292,12,0,0,0.0
2002-12-20,4.2,8.1,0.9,74.0,50.0,0.0,0.9,3.6,270.0,69.90199999999999,12,0,0,0.0
2002-12-21,4.0,5.2,1.9,83.4,74.0,10.5,1.0,3.5,360.0,78.998,12,0,0,0.0
2002-12-22,3.0,3.6,2.4,88.5,82.0,7.0,0.4,2.0,340.0,85.712,12,0,0,0.0
2002-12-23,3.3,4.4,2.5,86.3,79.0,3.0,0.3,2.1,230.0,86.168,12,0,0,0.0
2002-12-24,2.4,3.3,1.6,84.6,75.0,1.0,1.2,6.1,340.0,85.17699999999998,12,0,0,0.0
2002-12-25,-0.7,2.8,-4.8,79.1,50.0,18.8,2.1,6.7,340.0,80.98599999999999,12,0,0,0.0
2002-12-26,-2.8,0.7,-5.0,47.6,34.0,0.0,3.9,7.3,270.0,57.651,12,0,0,0.0
2002-12-27,-1.6,3.4,-6.1,35.4,26.0,0.0,4.7,8.1,270.0,42.37499999999999,12,0,0,0.0
2002-12-28,1.7,5.0,-1.7,42.6,26.0,0.0,5.7,9.2,250.0,42.605,12,0,0,0.0
2002-12-29,0.8,5.0,-3.3,42.0,21.0,0.0,1.6,6.3,250.0,41.826,12,0,0,0.0
2002-12-30,1.0,5.1,-1.4,33.1,15.0,0.0,2.6,7.9,270.0,35.614,12,0,0,0.0
2002-12-31,-0.3,2.8,-4.3,52.1,22.0,0.0,1.5,8.4,250.0,47.308,12,0,0,0.0
2003-01-01,-1.1,3.2,-4.3,35.8,20.0,0.0,3.8,6.3,270.0,39.057,1,0,0,0.0
2003-01-02,-1.3,3.8,-6.5,54.0,34.0,0.0,2.7,6.6,270.0,49.6,1,0,0,0.0
2003-01-03,-0.1,4.2,-3.8,50.0,32.0,0.0,2.1,7.7,270.0,49.869,1,0,0,0.0
2003-01-04,-7.1,-3.8,-10.3,39.6,32.0,0.0,6.0,10.3,270.0,42.574,1,0,0,0.0
2003-01-05,-10.1,-5.2,-13.9,33.4,24.0,0.0,6.5,9.9,270.0,36.42,1,0,0,0.0
2003-01-06,-5.8,-0.4,-11.2,28.6,14.0,0.0,3.7,8.2,250.0,30.972,1,0,0,0.0
2003-01-07,-2.1,1.5,-5.5,32.4,22.0,0.0,2.0,4.9,270.0,31.926,1,0,0,0.0
2003-01-08,1.0,7.0,-3.7,30.1,14.0,0.0,4.0,7.8,250.0,30.554,1,0,0,0.0
2003-01-09,2.5,6.1,-0.4,41.0,33.0,0.0,5.8,9.9,270.0,37.846,1,0,0,0.0
2003-01-10,2.0,5.8,-0.5,55.0,32.0,0.0,2.9,6.4,250.0,49.779,1,0,0,0.0
2003-01-11,3.4,7.8,0.0,40.8,24.0,0.0,5.3,9.2,270.0,43.33299999999999,1,0,0,0.0
2003-01-12,5.6,8.7,1.8,43.4,31.0,0.0,6.1,9.9,250.0,43.61999999999999,1,0,0,0.0
2003-01-13,8.2,10.0,6.4,46.1,39.0,0.0,5.5,10.2,270.0,45.456,1,0,0,0.0
2003-01-14,0.0,7.7,-4.0,78.6,47.0,26.5,1.6,5.6,250.0,68.502,1,0,0,0.0
2003-01-15,-1.8,3.2,-6.3,55.4,27.0,0.0,2.2,5.8,250.0,59.02899999999999,1,0,0,0.0
2003-01-16,3.0,6.5,-0.6,32.4,17.0,0.0,4.3,8.1,250.0,40.645,1,0,0,0.0
2003-01-17,4.0,8.0,0.9,69.8,49.0,8.5,1.3,6.2,270.0,61.57599999999999,1,0,0,0.0
2003-01-18,2.8,5.5,0.8,76.0,52.0,3.0,0.9,4.7,250.0,71.09,1,0,0,0.0
2003-01-19,2.6,6.3,-0.7,58.1,32.0,0.0,1.4,4.3,360.0,61.72800000000001,1,0,0,0.0
2003-01-20,1.1,4.7,-0.7,48.8,31.0,0.0,2.4,5.1,270.0,53.194,1,0,0,0.0
2003-01-21,0.0,4.4,-4.1,37.0,20.0,0.0,3.1,7.1,270.0,42.007,1,0,0,0.0
2003-01-22,-0.5,0.4,-1.3,63.4,32.0,1.4,0.9,5.6,250.0,56.93899999999999,1,0,0,0.0
2003-01-23,-0.7,1.3,-3.5,84.5,69.0,13.8,0.7,4.2,20.0,75.884,1,0,0,0.0
2003-01-24,-1.2,3.3,-4.1,54.8,26.0,0.0,1.3,5.2,270.0,60.80799999999999,1,0,0,0.0
2003-01-25,0.5,7.4,-3.8,53.4,22.0,0.0,2.2,6.7,270.0,56.157,1,0,0,0.0
2003-01-26,-0.2,2.9,-3.5,78.3,51.0,4.5,0.4,2.5,250.0,71.86099999999999,1,0,0,0.0
2003-01-27,0.5,4.6,-4.2,73.8,46.0,2.5,3.5,12.2,270.0,72.702,1,0,0,0.0
2003-01-28,-5.2,-1.3,-9.5,33.8,18.0,0.0,5.3,12.0,270.0,45.50299999999999,1,0,0,0.0
2003-01-29,-9.9,-6.1,-13.5,28.8,21.0,0.0,6.5,9.9,270.0,34.434999999999995,1,0,0,0.0
2003-01-30,-3.5,2.8,-9.8,26.5,14.0,0.0,6.1,8.5,250.0,28.89,1,0,0,0.0
2003-01-31,-0.7,3.0,-3.8,49.0,25.0,0.0,3.6,8.8,250.0,42.63,1,0,0,0.0
2003-02-01,-0.6,4.0,-4.8,60.4,35.0,0.0,3.0,5.7,270.0,54.79899999999999,2,0,0,0.0
2003-02-02,0.0,3.9,-2.9,65.0,46.0,0.0,2.4,5.3,270.0,61.805,2,0,0,0.0
2003-02-03,0.3,4.3,-3.3,56.9,31.0,0.0,2.8,6.1,270.0,58.528,2,0,0,0.0
2003-02-04,0.9,3.5,-1.1,57.5,34.0,0.0,2.5,4.2,20.0,57.992,2,0,0,0.0
2003-02-05,-0.5,2.0,-3.3,78.1,48.0,2.6,2.5,5.0,270.0,72.103,2,0,0,0.0
2003-02-06,3.2,9.0,-3.3,35.6,17.0,0.0,5.1,8.3,250.0,46.272,2,0,0,0.0
2003-02-07,5.5,8.4,2.1,44.4,35.0,0.0,5.6,9.1,270.0,45.392,2,0,0,0.0
2003-02-08,2.8,6.2,0.8,77.5,49.0,11.0,1.2,3.3,270.0,67.965,2,0,0,0.0
2003-02-09,5.7,11.9,-1.4,68.5,39.0,0.0,1.7,5.0,270.0,67.62599999999999,2,0,0,0.0
2003-02-10,2.9,7.2,0.7,87.0,57.0,8.5,2.2,4.7,270.0,81.35699999999999,2,0,0,0.0
2003-02-11,0.6,1.5,-1.9,87.0,80.0,1.6,1.6,3.3,340.0,85.42,2,0,0,0.0
2003-02-12,-1.4,2.0,-5.2,41.9,23.0,0.0,3.3,6.3,250.0,54.87500000000001,2,0,0,0.0
2003-02-13,2.0,5.9,-2.7,41.6,30.0,0.0,4.8,8.1,270.0,46.2,2,0,0,0.0
2003-02-14,4.5,8.3,0.8,35.6,22.0,0.0,3.1,5.7,250.0,38.783,2,0,0,0.0
2003-02-15,5.6,9.5,1.5,41.3,22.0,0.0,2.7,5.9,270.0,40.199,2,0,0,0.0
2003-02-16,4.4,8.3,-0.1,48.5,27.0,0.0,2.2,5.6,360.0,45.94999999999999,2,0,0,0.0
2003-02-17,4.4,10.6,-1.0,58.4,24.0,0.0,2.4,5.6,270.0,54.539,2,0,0,0.0
2003-02-18,2.9,7.0,-0.5,72.8,53.0,0.0,1.9,4.4,360.0,67.274,2,0,0,0.0
2003-02-19,2.0,5.4,0.5,78.4,56.0,8.2,2.5,5.3,360.0,74.98299999999999,2,0,0,0.0
2003-02-20,1.2,4.5,-1.4,71.5,46.0,1.1,2.1,4.0,340.0,72.578,2,0,0,0.0
2003-02-21,4.0,8.2,-2.1,66.1,35.0,6.5,1.4,3.7,270.0,68.24199999999999,2,0,0,0.0
2003-02-22,2.9,5.2,1.1,90.9,85.0,41.0,1.7,3.8,20.0,84.207,2,0,0,0.0
2003-02-23,1.6,2.8,0.7,78.9,66.0,1.5,1.7,3.3,320.0,80.182,2,0,0,0.0
2003-02-24,2.3,4.7,0.3,80.4,60.0,2.7,1.2,2.4,50.0,80.406,2,0,0,0.0
2003-02-25,4.3,8.0,0.4,75.6,45.0,0.0,1.5,3.8,70.0,77.25,2,0,0,0.0
2003-02-26,7.3,11.9,3.3,57.8,30.0,1.5,3.8,8.1,270.0,63.57499999999999,2,0,0,0.0
2003-02-27,2.1,4.0,1.2,85.5,74.0,4.5,1.2,2.6,270.0,79.114,2,0,0,0.0
2003-02-28,5.5,10.9,-1.2,65.4,38.0,0.0,1.3,3.9,70.0,69.194,2,0,0,0.0
2003-03-01,6.3,9.8,3.4,70.3,48.0,2.0,1.9,4.0,270.0,70.00899999999999,3,0,0,0.0
2003-03-02,9.2,14.1,3.5,38.0,17.0,0.0,4.7,10.2,250.0,47.803,3,0,0,0.0
2003-03-03,0.7,7.0,-4.2,78.5,57.0,21.8,3.0,8.8,270.0,69.433,3,0,0,0.0
2003-03-04,-2.1,1.5,-5.5,60.5,30.0,0.0,2.3,4.7,270.0,62.819,3,0,0,0.0
2003-03-05,1.1,6.2,-4.2,58.9,31.0,0.0,1.8,4.4,270.0,59.965,3,0,0,0.0
